GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BFU001,BFU002,BGM001
"G3900330","1930","Ohio","390","Crawford","0330","Crawford",4488,2740,9338
"G3900350","1930","Ohio","390","Cuyahoga","0350","Cuyahoga",123942,171134,209026
"G3900370","1930","Ohio","390","Darke","0370","Darke",3327,2005,10175
"G3900390","1930","Ohio","390","Defiance","0390","Defiance",2562,1246,5970
"G3900410","1930","Ohio","390","Delaware","0410","Delaware",2591,1554,6865
"G3900430","1930","Ohio","390","Erie","0430","Erie",5719,3645,10531
"G3900450","1930","Ohio","390","Fairfield","0450","Fairfield",4789,2947,10966
"G3900470","1930","Ohio","390","Fayette","0470","Fayette",2012,1455,5589
"G3900490","1930","Ohio","390","Franklin","0490","Franklin",41790,47239,86486
"G3900510","1930","Ohio","390","Fulton","0510","Fulton",2219,1013,6206
"G3900530","1930","Ohio","390","Gallia","0530","Gallia",1457,984,5278
"G3900550","1930","Ohio","390","Geauga","0550","Geauga",1229,648,3918
"G3900570","1930","Ohio","390","Greene","0570","Greene",3385,2799,8353
"G3900590","1930","Ohio","390","Guernsey","0590","Guernsey",5051,2907,10382
"G3900610","1930","Ohio","390","Hamilton","0610","Hamilton",64010,88971,105814
"G3900630","1930","Ohio","390","Hancock","0630","Hancock",4908,2970,10745
"G3900650","1930","Ohio","390","Hardin","0650","Hardin",2809,1723,7466
"G3900670","1930","Ohio","390","Harrison","0670","Harrison",1949,1222,4825
"G3900690","1930","Ohio","390","Henry","0690","Henry",2083,1067,5722
"G3900710","1930","Ohio","390","Highland","0710","Highland",2595,1400,7182
"G3900730","1930","Ohio","390","Hocking","0730","Hocking",1841,1644,4950
"G3900750","1930","Ohio","390","Holmes","0750","Holmes",1232,618,4081
"G3900770","1930","Ohio","390","Huron","0770","Huron",4329,2219,8965
"G3900790","1930","Ohio","390","Jackson","0790","Jackson",2916,1494,6140
"G3900810","1930","Ohio","390","Jefferson","0810","Jefferson",8541,9637,18621
"G3900830","1930","Ohio","390","Knox","0830","Knox",3468,1980,7990
"G3900850","1930","Ohio","390","Lake","0850","Lake",5804,3250,9957
"G3900870","1930","Ohio","390","Lawrence","0870","Lawrence",3965,3487,9887
"G3900890","1930","Ohio","390","Licking","0890","Licking",7590,4842,16067
"G3900910","1930","Ohio","390","Logan","0910","Logan",3483,1994,7960
"G3900930","1930","Ohio","390","Lorain","0930","Lorain",14056,9352,24407
"G3900950","1930","Ohio","390","Lucas","0950","Lucas",44814,40014,76926
"G3900970","1930","Ohio","390","Madison","0970","Madison",1653,1389,4942
"G3900990","1930","Ohio","390","Mahoning","0990","Mahoning",27944,23237,48582
"G3901010","1930","Ohio","390","Marion","1010","Marion",5597,4302,11557
"G3901030","1930","Ohio","390","Medina","1030","Medina",3419,1718,7617
"G3901050","1930","Ohio","390","Meigs","1050","Meigs",2316,1538,6179
"G3901070","1930","Ohio","390","Mercer","1070","Mercer",2030,1036,5933
"G3901090","1930","Ohio","390","Miami","1090","Miami",6437,4366,13534
"G3901110","1930","Ohio","390","Monroe","1110","Monroe",1252,628,4523
"G3901130","1930","Ohio","390","Montgomery","1130","Montgomery",34325,31442,64346
"G3901150","1930","Ohio","390","Morgan","1150","Morgan",929,630,3578
"G3901170","1930","Ohio","390","Morrow","1170","Morrow",1120,569,4167
"G3901190","1930","Ohio","390","Muskingum","1190","Muskingum",8573,6012,17077
"G3901210","1930","Ohio","390","Noble","1210","Noble",1100,479,3855
"G3901230","1930","Ohio","390","Ottawa","1230","Ottawa",2630,1559,6262
"G3901250","1930","Ohio","390","Paulding","1250","Paulding",1294,639,3959
"G3901270","1930","Ohio","390","Perry","1270","Perry",3528,2104,7594
"G3901290","1930","Ohio","390","Pickaway","1290","Pickaway",2077,1457,6230
"G3901310","1930","Ohio","390","Pike","1310","Pike",770,541,3182
"G3901330","1930","Ohio","390","Portage","1330","Portage",4936,2743,10643
"G3901350","1930","Ohio","390","Preble","1350","Preble",2147,1235,6182
"G3901370","1930","Ohio","390","Putnam","1370","Putnam",2156,871,6054
"G3901390","1930","Ohio","390","Richland","1390","Richland",8009,5566,15720
"G3901410","1930","Ohio","390","Ross","1410","Ross",4021,3379,10538
