GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA1990,B21AB1990,B21AC1990,B21AD1990,B21AE1990,B21AF1990,B21AG1990,B21AH1990,B21AI1990,B21AJ1990
"G0601110","1990","California","06","060","Ventura County","111","1110","Ventura County",265290,8293,2438,61472,,263876,7336,2471,57840,
"G0601130","1990","California","06","060","Yolo County","113","1130","Yolo County",52442,1618,893,14986,,54671,1554,848,14080,
"G0601150","1990","California","06","060","Yuba County","115","1150","Yuba County",22603,1334,858,4325,,22938,1103,817,4250,
"G0800010","1990","Colorado","08","080","Adams County","001","0010","Adams County",113842,4493,1197,12032,,115966,4340,1199,11969,
"G0800030","1990","Colorado","08","080","Alamosa County","003","0030","Alamosa County",5445,45,64,1127,,5774,24,62,1076,
"G0800050","1990","Colorado","08","080","Arapahoe County","005","0050","Arapahoe County",170345,11487,1024,8011,,178969,11792,1075,8808,
"G0800070","1990","Colorado","08","080","Archuleta County","007","0070","Archuleta County",2356,4,55,309,,2308,3,52,258,
"G0800090","1990","Colorado","08","080","Baca County","009","0090","Baca County",2129,0,36,88,,2191,1,28,83,
"G0800110","1990","Colorado","08","080","Bent County","011","0110","Bent County",2379,25,18,201,,2209,8,19,189,
"G0800130","1990","Colorado","08","080","Boulder County","013","0130","Boulder County",105059,1117,652,6122,,105131,842,661,5755,
"G0800150","1990","Colorado","08","080","Chaffee County","015","0150","Chaffee County",6396,200,66,135,,5704,2,52,129,
"G0800170","1990","Colorado","08","080","Cheyenne County","017","0170","Cheyenne County",1198,0,0,21,,1160,0,4,14,
"G0800190","1990","Colorado","08","080","Clear Creek County","019","0190","Clear Creek County",3851,10,15,78,,3593,10,17,45,
"G0800210","1990","Colorado","08","080","Conejos County","021","0210","Conejos County",3166,8,18,514,,3221,4,13,509,
"G0800230","1990","Colorado","08","080","Costilla County","023","0230","Costilla County",1330,6,12,246,,1334,2,6,254,
"G0800250","1990","Colorado","08","080","Crowley County","025","0250","Crowley County",2068,261,46,86,,1394,1,26,64,
"G0800270","1990","Colorado","08","080","Custer County","027","0270","Custer County",941,0,17,6,,945,0,10,7,
"G0800290","1990","Colorado","08","080","Delta County","029","0290","Delta County",9899,51,61,342,,10245,9,68,305,
"G0800310","1990","Colorado","08","080","Denver County","031","0310","Denver County",163213,29109,2543,32652,,173985,30937,2838,32333,
"G0800330","1990","Colorado","08","080","Dolores County","033","0330","Dolores County",737,0,19,8,,708,0,22,10,
"G0800350","1990","Colorado","08","080","Douglas County","035","0350","Douglas County",29477,216,128,493,,29205,191,139,542,
"G0800370","1990","Colorado","08","080","Eagle County","037","0370","Eagle County",10572,28,57,896,,9506,18,56,795,
"G0800390","1990","Colorado","08","080","Elbert County","039","0390","Elbert County",4724,28,35,44,,4695,19,33,68,
"G0800410","1990","Colorado","08","080","El Paso County","041","0410","El Paso County",171433,15388,1660,10853,,169967,13205,1582,12926,
"G0800430","1990","Colorado","08","080","Fremont County","043","0430","Fremont County",15556,736,194,271,,14999,112,135,270,
"G0800450","1990","Colorado","08","080","Garfield County","045","0450","Garfield County",14794,67,109,294,,14354,15,106,235,
"G0800470","1990","Colorado","08","080","Gilpin County","047","0470","Gilpin County",1582,12,16,14,,1411,2,20,13,
"G0800490","1990","Colorado","08","080","Grand County","049","0490","Grand County",4125,12,18,75,,3637,4,11,84,
"G0800510","1990","Colorado","08","080","Gunnison County","051","0510","Gunnison County",5314,36,26,66,,4695,27,43,66,
"G0800530","1990","Colorado","08","080","Hinsdale County","053","0530","Hinsdale County",245,0,1,0,,218,1,2,0,
"G0800550","1990","Colorado","08","080","Huerfano County","055","0550","Huerfano County",2689,18,44,173,,2880,9,34,162,
"G0800570","1990","Colorado","08","080","Jackson County","057","0570","Jackson County",786,0,12,57,,694,0,14,42,
"G0800590","1990","Colorado","08","080","Jefferson County","059","0590","Jefferson County",204121,1939,1218,9078,,210421,1292,1210,9151,
"G0800610","1990","Colorado","08","080","Kiowa County","061","0610","Kiowa County",804,0,3,17,,844,0,8,12,
"G0800630","1990","Colorado","08","080","Kit Carson County","063","0630","Kit Carson County",3355,4,13,165,,3439,5,10,149,
"G0800650","1990","Colorado","08","080","Lake County","065","0650","Lake County",2823,11,28,235,,2660,2,21,227,
"G0800670","1990","Colorado","08","080","La Plata County","067","0670","La Plata County",14632,46,760,818,,14390,25,842,771,
"G0800690","1990","Colorado","08","080","Larimer County","069","0690","Larimer County",86777,640,550,4079,,89194,474,513,3909,
"G0800710","1990","Colorado","08","080","Las Animas County","071","0710","Las Animas County",5769,27,73,830,,6155,7,49,855,
"G0800730","1990","Colorado","08","080","Lincoln County","073","0730","Lincoln County",2181,2,13,25,,2263,2,16,27,
"G0800750","1990","Colorado","08","080","Logan County","075","0750","Logan County",8180,6,27,357,,8662,14,22,299,
"G0800770","1990","Colorado","08","080","Mesa County","077","0770","Mesa County",42662,226,351,1942,,45515,165,308,1976,
"G0800790","1990","Colorado","08","080","Mineral County","079","0790","Mineral County",283,0,1,3,,264,0,4,3,
"G0800810","1990","Colorado","08","080","Moffat County","081","0810","Moffat County",5492,8,44,203,,5431,3,43,133,
"G0800830","1990","Colorado","08","080","Montezuma County","083","0830","Montezuma County",7734,10,1060,294,,8209,2,1081,282,
"G0800850","1990","Colorado","08","080","Montrose County","085","0850","Montrose County",11386,40,69,416,,12021,28,67,396,
"G0800870","1990","Colorado","08","080","Morgan County","087","0870","Morgan County",9336,39,54,1321,,9984,22,70,1113,
"G0800890","1990","Colorado","08","080","Otero County","089","0890","Otero County",8000,72,102,1546,,8727,46,97,1595,
"G0800910","1990","Colorado","08","080","Ouray County","091","0910","Ouray County",1130,0,4,24,,1119,0,6,12,
"G0800930","1990","Colorado","08","080","Park County","093","0930","Park County",3610,18,27,21,,3421,22,25,30,
"G0800950","1990","Colorado","08","080","Phillips County","095","0950","Phillips County",1972,0,0,7,,2202,0,2,6,
"G0800970","1990","Colorado","08","080","Pitkin County","097","0970","Pitkin County",6462,27,23,136,,5866,14,25,108,
"G0800990","1990","Colorado","08","080","Prowers County","099","0990","Prowers County",5533,32,44,903,,5864,11,51,909,
"G0801010","1990","Colorado","08","080","Pueblo County","101","1010","Pueblo County",50330,1194,517,7474,,53974,1059,474,8029,
"G0801030","1990","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco County",2945,6,23,59,,2862,3,19,55,
"G0801050","1990","Colorado","08","080","Rio Grande County","105","1050","Rio Grande County",4793,5,32,493,,4882,2,49,514,
"G0801070","1990","Colorado","08","080","Routt County","107","1070","Routt County",7442,5,33,55,,6471,3,31,48,
"G0801090","1990","Colorado","08","080","Saguache County","109","1090","Saguache County",1867,9,74,420,,1832,2,66,349,
"G0801110","1990","Colorado","08","080","San Juan County","111","1110","San Juan County",397,1,0,17,,314,0,4,12,
"G0801130","1990","Colorado","08","080","San Miguel County","113","1130","San Miguel County",1910,5,8,13,,1699,0,5,13,
"G0801150","1990","Colorado","08","080","Sedgwick County","115","1150","Sedgwick County",1267,7,7,28,,1347,3,8,23,
"G0801170","1990","Colorado","08","080","Summit County","117","1170","Summit County",6842,19,38,113,,5732,13,41,83,
"G0801190","1990","Colorado","08","080","Teller County","119","1190","Teller County",6192,15,54,70,,5997,9,52,79,
"G0801210","1990","Colorado","08","080","Washington County","121","1210","Washington County",2362,0,8,38,,2359,1,5,39,
"G0801230","1990","Colorado","08","080","Weld County","123","1230","Weld County",57475,324,391,6899,,59772,243,394,6323,
"G0801250","1990","Colorado","08","080","Yuma County","125","1250","Yuma County",4280,1,20,80,,4489,1,19,64,
"G0900010","1990","Connecticut","09","090","Fairfield County","001","0010","Fairfield County",337769,38048,648,22207,,362581,43471,578,22343,
"G0900030","1990","Connecticut","09","090","Hartford County","003","0030","Hartford County",342567,41538,697,25004,,368748,45717,728,26784,
"G0900050","1990","Connecticut","09","090","Litchfield County","005","0050","Litchfield County",83260,882,177,908,,87101,749,150,865,
"G0900070","1990","Connecticut","09","090","Middlesex County","007","0070","Middlesex County",65634,2942,126,1228,,68855,3060,104,1247,
"G0900090","1990","Connecticut","09","090","New Haven County","009","0090","New Haven County",330314,38389,737,16576,,357177,43622,799,16605,
"G0900110","1990","Connecticut","09","090","New London County","011","0110","New London County",118202,6410,691,3647,,116072,5713,647,3575,
"G0900130","1990","Connecticut","09","090","Tolland County","013","0130","Tolland County",60929,1685,130,1553,,61856,940,91,1515,
"G0900150","1990","Connecticut","09","090","Windham County","015","0150","Windham County",47877,582,183,1333,,50411,521,168,1450,
"G1000010","1990","Delaware","10","100","Kent County","001","0010","Kent County",43147,9738,303,1101,,44153,10893,311,1347,
"G1000030","1990","Delaware","10","100","New Castle County","003","0030","New Castle County",172427,34397,387,6684,,182972,38437,373,6269,
"G1000050","1990","Delaware","10","100","Sussex County","005","0050","Sussex County",44873,8974,313,624,,47522,10021,332,570,
"G1100010","1990","District Of Columbia","11","110","District of Columbia","001","0010","District of Columbia",87504,181703,708,13055,,92163,217901,758,13108,
"G1200010","1990","Florida","12","120","Alachua County","001","0010","Alachua County",69939,15815,178,3196,,70848,18612,184,2824,
"G1200030","1990","Florida","12","120","Baker County","003","0030","Baker County",7918,1653,37,47,,7661,1115,23,32,
"G1200050","1990","Florida","12","120","Bay County","005","0050","Bay County",54522,6417,469,1154,,55048,7296,480,1608,
"G1200070","1990","Florida","12","120","Bradford County","007","0070","Bradford County",9264,3007,58,100,,8428,1548,23,87,
"G1200090","1990","Florida","12","120","Brevard County","009","0090","Brevard County",177623,15272,706,3562,,180768,16145,663,4239,
"G1200110","1990","Florida","12","120","Broward County","011","0110","Broward County",490970,92018,1311,16878,,534613,101429,1323,16946,
"G1200130","1990","Florida","12","120","Calhoun County","013","0130","Calhoun County",4586,1009,69,40,,4578,649,64,16,
"G1200150","1990","Florida","12","120","Charlotte County","015","0150","Charlotte County",50444,2424,131,513,,54957,1819,85,602,
"G1200170","1990","Florida","12","120","Citrus County","017","0170","Citrus County",43295,1017,136,263,,47116,1189,147,352,
"G1200190","1990","Florida","12","120","Clay County","019","0190","Clay County",48328,2689,173,1082,,49363,2824,194,1333,
"G1200210","1990","Florida","12","120","Collier County","021","0210","Collier County",68554,3577,209,3046,,70519,3409,219,2566,
"G1200230","1990","Florida","12","120","Columbia County","023","0230","Columbia County",16973,3732,58,177,,17450,3946,47,230,
"G1200250","1990","Florida","12","120","Dade County","025","0250","Dade County",677708,188583,1535,60585,,735307,209410,1531,62435,
"G1200270","1990","Florida","12","120","DeSoto County","027","0270","DeSoto County",9666,2028,50,572,,9475,1698,47,329,
"G1200290","1990","Florida","12","120","Dixie County","029","0290","Dixie County",4892,553,21,18,,4702,367,15,17,
"G1200310","1990","Florida","12","120","Duval County","031","0310","Duval County",242721,76364,990,8662,,246883,87538,914,8899,
"G1200330","1990","Florida","12","120","Escambia County","033","0330","Escambia County",99190,24204,1289,2916,,102045,28414,1343,3397,
"G1200350","1990","Florida","12","120","Flagler County","035","0350","Flagler County",12468,1052,25,211,,13363,1314,27,241,
"G1200370","1990","Florida","12","120","Franklin County","037","0370","Franklin County",3834,507,25,12,,3942,605,24,18,
"G1200390","1990","Florida","12","120","Gadsden County","039","0390","Gadsden County",8258,10860,32,385,,8428,12840,36,266,
"G1200410","1990","Florida","12","120","Gilchrist County","041","0410","Gilchrist County",4414,634,21,39,,4347,191,9,12,
"G1200430","1990","Florida","12","120","Glades County","043","0430","Glades County",3033,466,204,145,,2954,456,227,106,
"G1200450","1990","Florida","12","120","Gulf County","045","0450","Gulf County",4591,1141,33,14,,4662,1021,23,19,
"G1200470","1990","Florida","12","120","Hamilton County","047","0470","Hamilton County",3313,2286,22,106,,3135,1970,20,78,
"G1200490","1990","Florida","12","120","Hardee County","049","0490","Hardee County",8220,531,45,1089,,8162,503,37,912,
"G1200510","1990","Florida","12","120","Hendry County","051","0510","Hendry County",9388,2102,264,1304,,9204,2209,279,1023,
"G1200530","1990","Florida","12","120","Hernando County","053","0530","Hernando County",46158,1794,133,398,,49950,2101,111,470,
"G1200550","1990","Florida","12","120","Highlands County","055","0550","Highlands County",28218,3280,125,839,,31517,3568,102,783,
"G1200570","1990","Florida","12","120","Hillsborough County","057","0570","Hillsborough County",337823,51855,1238,15301,,352529,58428,1216,15664,
"G1200590","1990","Florida","12","120","Holmes County","059","0590","Holmes County",7316,568,85,39,,7424,214,89,43,
"G1200610","1990","Florida","12","120","Indian River County","061","0610","Indian River County",39324,3682,70,502,,42094,3978,66,492,
"G1200630","1990","Florida","12","120","Jackson County","063","0630","Jackson County",15114,5605,121,142,,14971,5240,107,75,
"G1200650","1990","Florida","12","120","Jefferson County","065","0650","Jefferson County",3126,2250,5,20,,3208,2647,12,28,
"G1200670","1990","Florida","12","120","Lafayette County","067","0670","Lafayette County",2490,584,11,129,,2139,201,6,18,
"G1200690","1990","Florida","12","120","Lake County","069","0690","Lake County",64989,6790,199,951,,70630,7401,185,959,
"G1200710","1990","Florida","12","120","Lee County","071","0710","Lee County",147821,10573,374,3149,,158379,11611,298,2908,
"G1200730","1990","Florida","12","120","Leon County","073","0730","Leon County",69282,21161,248,1910,,72430,25366,252,1844,
"G1200750","1990","Florida","12","120","Levy County","075","0750","Levy County",10803,1420,53,121,,11543,1791,55,137,
"G1200770","1990","Florida","12","120","Liberty County","077","0770","Liberty County",2402,708,20,42,,2106,274,9,8,
"G1200790","1990","Florida","12","120","Madison County","079","0790","Madison County",4911,3503,34,40,,4634,3412,20,15,
"G1200810","1990","Florida","12","120","Manatee County","081","0810","Manatee County",89746,7799,270,2332,,100582,8601,231,2146,
"G1200830","1990","Florida","12","120","Marion County","083","0830","Marion County",80881,11521,304,1107,,86213,13323,334,1150,
"G1200850","1990","Florida","12","120","Martin County","085","0850","Martin County",44592,3383,91,1456,,47527,2660,88,1103,
"G1200870","1990","Florida","12","120","Monroe County","087","0870","Monroe County",37870,2122,144,840,,33970,2081,114,883,
"G1200890","1990","Florida","12","120","Nassau County","089","0890","Nassau County",19425,2145,64,101,,19644,2377,70,115,
