GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BV2001,BV2002,BV2003,BV2004,BV2005,BV2006
"G3800890","1940","North Dakota","380","Stark","0890","Stark",7773,7639,1,1,0,0
"G3800910","1940","North Dakota","380","Steele","0910","Steele",3355,2838,0,0,0,0
"G3800930","1940","North Dakota","380","Stutsman","0930","Stutsman",12110,11366,6,1,11,1
"G3800950","1940","North Dakota","380","Towner","0950","Towner",3898,3290,0,0,3,9
"G3800970","1940","North Dakota","380","Traill","0970","Traill",6651,5649,0,0,0,0
"G3800990","1940","North Dakota","380","Walsh","0990","Walsh",10887,9845,0,1,8,6
"G3801010","1940","North Dakota","380","Ward","1010","Ward",16093,15793,18,16,40,21
"G3801030","1940","North Dakota","380","Wells","1030","Wells",5895,5303,0,0,0,0
"G3801050","1940","North Dakota","380","Williams","1050","Williams",8579,7510,4,4,115,103
"G3900010","1940","Ohio","390","Adams","0010","Adams",11218,10393,63,31,0,0
"G3900030","1940","Ohio","390","Allen","0030","Allen",35491,35881,1036,880,9,6
"G3900050","1940","Ohio","390","Ashland","0050","Ashland",14860,14876,25,21,2,1
"G3900070","1940","Ohio","390","Ashtabula","0070","Ashtabula",34764,33636,147,124,3,0
"G3900090","1940","Ohio","390","Athens","0090","Athens",22641,22342,626,556,1,0
"G3900110","1940","Ohio","390","Auglaize","0110","Auglaize",14237,13773,16,11,0,0
"G3900130","1940","Ohio","390","Belmont","0130","Belmont",47665,45531,1256,1159,3,0
"G3900150","1940","Ohio","390","Brown","0150","Brown",10730,10149,388,371,0,0
"G3900170","1940","Ohio","390","Butler","0170","Butler",57105,57138,2948,3046,10,2
"G3900190","1940","Ohio","390","Carroll","0190","Carroll",8877,8315,141,115,1,0
"G3900210","1940","Ohio","390","Champaign","0210","Champaign",12211,11961,561,512,6,7
"G3900230","1940","Ohio","390","Clark","0230","Clark",43217,43721,4215,4474,12,8
"G3900250","1940","Ohio","390","Clermont","0250","Clermont",17090,16233,391,392,1,2
"G3900270","1940","Ohio","390","Clinton","0270","Clinton",11083,10847,315,329,0,0
"G3900290","1940","Ohio","390","Columbiana","0290","Columbiana",44463,44216,734,696,9,3
"G3900310","1940","Ohio","390","Coshocton","0310","Coshocton",15459,14919,107,109,0,0
"G3900330","1940","Ohio","390","Crawford","0330","Crawford",17701,17588,151,130,0,1
"G3900350","1940","Ohio","390","Cuyahoga","0350","Cuyahoga",558326,571278,42109,45036,383,118
"G3900370","1940","Ohio","390","Darke","0370","Darke",19514,19065,125,127,0,0
"G3900390","1940","Ohio","390","Defiance","0390","Defiance",12410,11946,7,3,1,0
"G3900410","1940","Ohio","390","Delaware","0410","Delaware",13096,13030,260,390,4,0
"G3900430","1940","Ohio","390","Erie","0430","Erie",21463,20516,649,564,8,1
"G3900450","1940","Ohio","390","Fairfield","0450","Fairfield",24542,23562,292,90,1,3
"G3900470","1940","Ohio","390","Fayette","0470","Fayette",10491,10216,342,335,1,0
"G3900490","1940","Ohio","390","Franklin","0490","Franklin",170310,179309,19630,19308,110,45
"G3900510","1940","Ohio","390","Fulton","0510","Fulton",11942,11678,4,2,0,0
"G3900530","1940","Ohio","390","Gallia","0530","Gallia",12053,11580,688,609,0,0
"G3900550","1940","Ohio","390","Geauga","0550","Geauga",10169,9007,131,120,3,0
"G3900570","1940","Ohio","390","Greene","0570","Greene",16744,15593,1738,1787,1,0
"G3900590","1940","Ohio","390","Guernsey","0590","Guernsey",19453,18772,318,278,1,0
"G3900610","1940","Ohio","390","Hamilton","0610","Hamilton",268263,289309,30933,33311,117,54
"G3900630","1940","Ohio","390","Hancock","0630","Hancock",20223,20368,94,108,0,0
"G3900650","1940","Ohio","390","Hardin","0650","Hardin",13510,13219,166,139,16,11
"G3900670","1940","Ohio","390","Harrison","0670","Harrison",10157,9570,301,285,0,0
"G3900690","1940","Ohio","390","Henry","0690","Henry",11721,11033,0,2,0,0
"G3900710","1940","Ohio","390","Highland","0710","Highland",13124,13061,470,443,1,0
"G3900730","1940","Ohio","390","Hocking","0730","Hocking",11050,10369,44,39,2,0
"G3900750","1940","Ohio","390","Holmes","0750","Holmes",9162,8714,0,0,0,0
"G3900770","1940","Ohio","390","Huron","0770","Huron",17498,16911,205,186,0,0
"G3900790","1940","Ohio","390","Jackson","0790","Jackson",13554,13135,156,149,6,4
"G3900810","1940","Ohio","390","Jefferson","0810","Jefferson",48294,45014,2453,2343,15,10
"G3900830","1940","Ohio","390","Knox","0830","Knox",15484,15178,185,176,1,0
"G3900850","1940","Ohio","390","Lake","0850","Lake",24927,24510,317,257,6,3
"G3900870","1940","Ohio","390","Lawrence","0870","Lawrence",22837,22264,862,736,3,3
"G3900890","1940","Ohio","390","Licking","0890","Licking",30893,30581,380,422,2,1
"G3900910","1940","Ohio","390","Logan","0910","Logan",14583,14503,278,260,0,0
"G3900930","1940","Ohio","390","Lorain","0930","Lorain",55500,53326,1772,1744,30,18
"G3900950","1940","Ohio","390","Lucas","0950","Lucas",164169,165011,7338,7646,127,42
"G3900970","1940","Ohio","390","Madison","0970","Madison",11366,9354,775,314,2,0
"G3900990","1940","Ohio","390","Mahoning","0990","Mahoning",113710,109444,8677,8368,34,18
"G3901010","1940","Ohio","390","Marion","1010","Marion",22269,22230,208,189,2,0
"G3901030","1940","Ohio","390","Medina","1030","Medina",16799,15991,127,116,0,1
"G3901050","1940","Ohio","390","Meigs","1050","Meigs",12026,11567,261,246,3,1
"G3901070","1940","Ohio","390","Mercer","1070","Mercer",13587,12642,13,14,0,0
"G3901090","1940","Ohio","390","Miami","1090","Miami",25625,25851,551,597,4,4
"G3901110","1940","Ohio","390","Monroe","1110","Monroe",9600,8996,24,21,0,0
"G3901130","1940","Ohio","390","Montgomery","1130","Montgomery",136567,136939,11144,10795,19,16
"G3901150","1940","Ohio","390","Morgan","1150","Morgan",7064,6786,221,156,0,0
"G3901170","1940","Ohio","390","Morrow","1170","Morrow",8054,7574,10,8,0,0
"G3901190","1940","Ohio","390","Muskingum","1190","Muskingum",33594,33894,1194,1103,5,5
"G3901210","1940","Ohio","390","Noble","1210","Noble",7487,7075,15,9,1,0
"G3901230","1940","Ohio","390","Ottawa","1230","Ottawa",12513,11697,77,73,0,0
"G3901250","1940","Ohio","390","Paulding","1250","Paulding",7887,7348,159,132,1,0
"G3901270","1940","Ohio","390","Perry","1270","Perry",15843,14843,237,163,1,0
"G3901290","1940","Ohio","390","Pickaway","1290","Pickaway",14260,13027,308,293,1,0
"G3901310","1940","Ohio","390","Pike","1310","Pike",8285,7399,227,202,0,0
"G3901330","1940","Ohio","390","Portage","1330","Portage",23587,22289,392,390,2,0
"G3901350","1940","Ohio","390","Preble","1350","Preble",11767,11435,67,60,0,0
"G3901370","1940","Ohio","390","Putnam","1370","Putnam",12820,12191,1,2,2,0
"G3901390","1940","Ohio","390","Richland","1390","Richland",37397,34475,1299,673,8,1
"G3901410","1940","Ohio","390","Ross","1410","Ross",26172,23214,1565,1182,14,0
"G3901430","1940","Ohio","390","Sandusky","1430","Sandusky",20415,20211,199,187,2,0
"G3901450","1940","Ohio","390","Scioto","1450","Scioto",42379,42542,862,767,10,5
"G3901470","1940","Ohio","390","Seneca","1470","Seneca",24318,23820,180,179,1,1
"G3901490","1940","Ohio","390","Shelby","1490","Shelby",13272,12618,105,75,0,1
"G3901510","1940","Ohio","390","Stark","1510","Stark",114949,112716,3562,3586,53,21
"G3901530","1940","Ohio","390","Summit","1530","Summit",163032,162435,6914,6969,33,22
"G3901550","1940","Ohio","390","Trumbull","1550","Trumbull",65899,62179,2195,2014,17,11
"G3901570","1940","Ohio","390","Tuscarawas","1570","Tuscarawas",34438,33444,467,446,11,10
"G3901590","1940","Ohio","390","Union","1590","Union",9924,9827,78,183,0,0
"G3901610","1940","Ohio","390","Van Wert","1610","Van Wert",13394,13244,66,51,2,2
"G3901630","1940","Ohio","390","Vinton","1630","Vinton",5968,5581,15,7,1,1
"G3901650","1940","Ohio","390","Warren","1650","Warren",14907,14309,353,321,2,2
"G3901670","1940","Ohio","390","Washington","1670","Washington",21189,21184,579,564,11,10
"G3901690","1940","Ohio","390","Wayne","1690","Wayne",25309,24834,200,172,5,0
"G3901710","1940","Ohio","390","Williams","1710","Williams",12963,12543,3,1,0,0
"G3901730","1940","Ohio","390","Wood","1730","Wood",26272,25242,150,130,0,2
"G3901750","1940","Ohio","390","Wyandot","1750","Wyandot",9899,9314,2,3,0,0
"G4000010","1940","Oklahoma","400","Adair","0010","Adair",6184,5783,0,1,1999,1788
"G4000030","1940","Oklahoma","400","Alfalfa","0030","Alfalfa",7269,6857,1,2,0,0
"G4000050","1940","Oklahoma","400","Atoka","0050","Atoka",8982,8106,512,489,294,319
"G4000070","1940","Oklahoma","400","Beaver","0070","Beaver",4530,4117,1,0,0,0
"G4000090","1940","Oklahoma","400","Beckham","0090","Beckham",11069,10745,176,175,2,2
"G4000110","1940","Oklahoma","400","Blaine","0110","Blaine",8486,7788,770,750,362,387
"G4000130","1940","Oklahoma","400","Bryan","0130","Bryan",17872,17218,620,602,899,927
"G4000150","1940","Oklahoma","400","Caddo","0150","Caddo",19086,18251,675,697,1423,1435
"G4000170","1940","Oklahoma","400","Canadian","0170","Canadian",13383,12226,642,487,334,257
"G4000190","1940","Oklahoma","400","Carter","0190","Carter",18857,18968,2263,2382,337,485
"G4000210","1940","Oklahoma","400","Cherokee","0210","Cherokee",8616,8109,337,325,1855,1788
"G4000230","1940","Oklahoma","400","Choctaw","0230","Choctaw",11315,10793,2510,2697,547,496
"G4000250","1940","Oklahoma","400","Cimarron","0250","Cimarron",1965,1689,0,0,0,0
"G4000270","1940","Oklahoma","400","Cleveland","0270","Cleveland",13698,13580,79,63,159,149
"G4000290","1940","Oklahoma","400","Coal","0290","Coal",6122,5745,241,249,212,242
"G4000310","1940","Oklahoma","400","Comanche","0310","Comanche",19746,16133,897,903,604,705
"G4000330","1940","Oklahoma","400","Cotton","0330","Cotton",6350,6039,85,85,157,168
"G4000350","1940","Oklahoma","400","Craig","0350","Craig",10125,9238,368,369,507,476
"G4000370","1940","Oklahoma","400","Creek","0370","Creek",24204,23833,3255,3318,463,430
"G4000390","1940","Oklahoma","400","Custer","0390","Custer",11097,10956,238,239,275,263
"G4000410","1940","Oklahoma","400","Delaware","0410","Delaware",8184,7486,4,5,1554,1359
"G4000430","1940","Oklahoma","400","Dewey","0430","Dewey",6043,5645,2,3,146,142
"G4000450","1940","Oklahoma","400","Ellis","0450","Ellis",4376,4090,0,0,0,0
"G4000470","1940","Oklahoma","400","Garfield","0470","Garfield",21617,22694,541,612,11,9
"G4000490","1940","Oklahoma","400","Garvin","0490","Garvin",15234,13979,754,791,205,187
"G4000510","1940","Oklahoma","400","Grady","0510","Grady",19836,19134,978,1026,80,62
"G4000530","1940","Oklahoma","400","Grant","0530","Grant",6712,6403,6,3,2,2
"G4000550","1940","Oklahoma","400","Greer","0550","Greer",7435,6578,277,225,30,5
"G4000570","1940","Oklahoma","400","Harmon","0570","Harmon",5009,4793,111,105,1,0
"G4000590","1940","Oklahoma","400","Harper","0590","Harper",3360,3091,0,0,1,2
"G4000610","1940","Oklahoma","400","Haskell","0610","Haskell",8406,7899,124,129,394,372
"G4000630","1940","Oklahoma","400","Hughes","0630","Hughes",13101,12413,943,996,911,825
"G4000650","1940","Oklahoma","400","Jackson","0650","Jackson",10741,10646,679,635,5,2
"G4000670","1940","Oklahoma","400","Jefferson","0670","Jefferson",7591,7197,117,109,49,44
"G4000690","1940","Oklahoma","400","Johnston","0690","Johnston",7545,7157,239,245,389,385
"G4000710","1940","Oklahoma","400","Kay","0710","Kay",22307,22615,476,506,621,559
"G4000730","1940","Oklahoma","400","Kingfisher","0730","Kingfisher",7070,6636,889,867,71,84
"G4000750","1940","Oklahoma","400","Kiowa","0750","Kiowa",10572,10533,496,467,386,363
"G4000770","1940","Oklahoma","400","Latimer","0770","Latimer",5939,5584,115,120,324,298
"G4000790","1940","Oklahoma","400","Le Flore","0790","Le Flore",21868,20931,875,867,676,649
"G4000810","1940","Oklahoma","400","Lincoln","0810","Lincoln",13639,13021,1295,1322,126,126
"G4000830","1940","Oklahoma","400","Logan","0830","Logan",9932,9901,2668,2721,14,9
"G4000850","1940","Oklahoma","400","Love","0850","Love",5610,5083,238,216,140,146
"G4000870","1940","Oklahoma","400","McClain","0870","Mcclain",9459,9110,283,270,44,39
"G4000890","1940","Oklahoma","400","McCurtain","0890","Mccurtain",16013,14982,4017,4033,1107,1166
"G4000910","1940","Oklahoma","400","McIntosh","0910","Mcintosh",9630,8903,1905,1827,910,922
"G4000930","1940","Oklahoma","400","Major","0930","Major",6126,5788,16,14,2,0
"G4000950","1940","Oklahoma","400","Marshall","0950","Marshall",5928,5568,132,133,320,303
"G4000970","1940","Oklahoma","400","Mayes","0970","Mayes",10201,9537,195,161,816,758
"G4000990","1940","Oklahoma","400","Murray","0990","Murray",6645,6510,196,207,136,147
"G4001010","1940","Oklahoma","400","Muskogee","1010","Muskogee",24441,24508,7616,7977,689,683
"G4001030","1940","Oklahoma","400","Noble","1030","Noble",7024,6678,310,301,266,247
"G4001050","1940","Oklahoma","400","Nowata","1050","Nowata",7048,6719,725,700,290,292
"G4001070","1940","Oklahoma","400","Okfuskee","1070","Okfuskee",9449,9203,3121,3035,738,733
"G4001090","1940","Oklahoma","400","Oklahoma","1090","Oklahoma",107708,113167,10913,11871,254,246
"G4001110","1940","Oklahoma","400","Okmulgee","1110","Okmulgee",19036,18836,5439,5627,558,605
"G4001130","1940","Oklahoma","400","Osage","1130","Osage",19656,18310,483,505,1335,1213
"G4001150","1940","Oklahoma","400","Ottawa","1150","Ottawa",17379,17037,2,1,687,743
"G4001170","1940","Oklahoma","400","Pawnee","1170","Pawnee",8195,7671,269,289,506,465
"G4001190","1940","Oklahoma","400","Payne","1190","Payne",17067,17179,750,759,147,155
"G4001210","1940","Oklahoma","400","Pittsburg","1210","Pittsburg",23341,20203,2143,1414,1003,881
"G4001230","1940","Oklahoma","400","Pontotoc","1230","Pontotoc",18926,18968,651,656,292,299
"G4001250","1940","Oklahoma","400","Pottowatomie","1250","Pottowatomie",25542,25630,933,949,650,673
"G4001270","1940","Oklahoma","400","Pushmataha","1270","Pushmataha",9348,8585,237,233,525,538
"G4001290","1940","Oklahoma","400","Roger Mills","1290","Roger Mills",5549,5092,8,8,41,38
"G4001310","1940","Oklahoma","400","Rogers","1310","Rogers",10148,9575,303,329,353,370
"G4001330","1940","Oklahoma","400","Seminole","1330","Seminole",26448,25469,3446,3232,1307,1299
"G4001350","1940","Oklahoma","400","Sequoyah","1350","Sequoyah",10280,9655,782,773,857,791
"G4001370","1940","Oklahoma","400","Stephens","1370","Stephens",15406,15140,173,183,97,91
"G4001390","1940","Oklahoma","400","Texas","1390","Texas",5131,4760,0,0,3,2
"G4001410","1940","Oklahoma","400","Tillman","1410","Tillman",9273,9055,1242,1168,6,10
"G4001430","1940","Oklahoma","400","Tulsa","1430","Tulsa",85132,88620,8367,9605,822,817
"G4001450","1940","Oklahoma","400","Wagoner","1450","Wagoner",8229,7731,2636,2595,260,191
"G4001470","1940","Oklahoma","400","Washington","1470","Washington",14221,14190,620,681,442,405
"G4001490","1940","Oklahoma","400","Washita","1490","Washita",11255,10694,49,44,124,113
"G4001510","1940","Oklahoma","400","Woods","1510","Woods",7551,7364,0,0,0,0
"G4001530","1940","Oklahoma","400","Woodward","1530","Woodward",8390,7850,6,1,17,6
"G4100010","1940","Oregon","410","Baker","0010","Baker",9701,8488,18,10,58,22
"G4100030","1940","Oregon","410","Benton","0030","Benton",9424,9175,9,4,11,6
"G4100050","1940","Oregon","410","Clackamas","0050","Clackamas",29396,27442,22,18,142,110
"G4100070","1940","Oregon","410","Clatsop","0070","Clatsop",13387,11033,9,8,171,89
"G4100090","1940","Oregon","410","Columbia","0090","Columbia",11233,9658,8,4,49,19
"G4100110","1940","Oregon","410","Coos","0110","Coos",17086,15237,19,15,61,48
"G4100130","1940","Oregon","410","Crook","0130","Crook",3131,2402,0,0,0,0
"G4100150","1940","Oregon","410","Curry","0150","Curry",2337,1840,0,0,65,59
"G4100170","1940","Oregon","410","Deschutes","0170","Deschutes",9988,8610,10,3,12,8
"G4100190","1940","Oregon","410","Douglas","0190","Douglas",13854,11766,9,3,52,44
"G4100210","1940","Oregon","410","Gilliam","0210","Gilliam",1636,1201,0,1,2,4
"G4100230","1940","Oregon","410","Grant","0230","Grant",3533,2826,1,1,12,7
"G4100250","1940","Oregon","410","Harney","0250","Harney",2999,2219,3,1,84,68
"G4100270","1940","Oregon","410","Hood River","0270","Hood River",5814,5279,2,1,273,211
"G4100290","1940","Oregon","410","Jackson","0290","Jackson",18401,17728,2,4,36,42
"G4100310","1940","Oregon","410","Jefferson","0310","Jefferson",885,682,0,0,229,246
"G4100330","1940","Oregon","410","Josephine","0330","Josephine",8656,7609,1,0,23,12
"G4100350","1940","Oregon","410","Klamath","0350","Klamath",21478,17622,53,39,700,605
"G4100370","1940","Oregon","410","Lake","0370","Lake",3588,2683,1,0,13,8
"G4100390","1940","Oregon","410","Lane","0390","Lane",35593,33426,8,7,37,25
"G4100410","1940","Oregon","410","Lincoln","0410","Lincoln",7606,6618,2,0,178,145
"G4100430","1940","Oregon","410","Linn","0430","Linn",15797,14657,4,3,14,10
"G4100450","1940","Oregon","410","Malheur","0450","Malheur",10686,8924,5,2,86,64
"G4100470","1940","Oregon","410","Marion","0470","Marion",38183,36464,39,28,325,207
"G4100490","1940","Oregon","410","Morrow","0490","Morrow",2404,1925,0,0,7,1
"G4100510","1940","Oregon","410","Multnomah","0510","Multnomah",171315,177080,1074,966,2863,1801
"G4100530","1940","Oregon","410","Polk","0530","Polk",10378,9456,3,0,95,57
"G4100550","1940","Oregon","410","Sherman","0550","Sherman",1288,1029,1,0,3,0
"G4100570","1940","Oregon","410","Tillamook","0570","Tillamook",6571,5660,0,0,13,19
"G4100590","1940","Oregon","410","Umatilla","0590","Umatilla",13442,11800,46,26,357,359
"G4100610","1940","Oregon","410","Union","0610","Union",8939,8396,20,19,17,8
"G4100630","1940","Oregon","410","Wallowa","0630","Wallowa",4065,3529,10,12,4,3
"G4100650","1940","Oregon","410","Wasco","0650","Wasco",6456,6021,2,1,292,297
"G4100670","1940","Oregon","410","Washington","0670","Washington",20307,18600,3,4,177,103
