GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AZ8AA1980,AZ8AB1980,AZ8AC1980,AZ8AD1980,AZ8AE1980,AZ8AF1980,AZ8AG1980,AZ8AH1980,AZ8AI1980,AZ8AJ1980
"G3101030","1980","Nebraska","31","310","Keya Paha County","103","1030","KEYA PAHA",670,0,0,0,,631,0,0,0,
"G3101050","1980","Nebraska","31","310","Kimball County","105","1050","KIMBALL",2412,0,0,0,,2447,0,0,0,
"G3101070","1980","Nebraska","31","310","Knox County","107","1070","KNOX",5494,0,247,0,,5484,0,219,0,
"G3101090","1980","Nebraska","31","310","Lancaster County","109","1090","LANCASTER",89997,1984,474,1092,,95294,1286,419,1030,
"G3101110","1980","Nebraska","31","310","Lincoln County","111","1110","LINCOLN",17437,42,49,64,,17851,50,27,37,
"G3101130","1980","Nebraska","31","310","Logan County","113","1130","LOGAN",484,0,0,0,,499,0,0,0,
"G3101150","1980","Nebraska","31","310","Loup County","115","1150","LOUP",421,0,0,0,,438,0,0,0,
"G3101170","1980","Nebraska","31","310","McPherson County","117","1170","MCPHERSON",307,0,0,0,,286,0,0,0,
"G3101190","1980","Nebraska","31","310","Madison County","119","1190","MADISON",14951,25,58,6,,16191,31,50,27,
"G3101210","1980","Nebraska","31","310","Merrick County","121","1210","MERRICK",4376,0,0,0,,4522,0,0,0,
"G3101230","1980","Nebraska","31","310","Morrill County","123","1230","MORRILL",2902,0,17,0,,2971,0,14,0,
"G3101250","1980","Nebraska","31","310","Nance County","125","1250","NANCE",2360,0,0,0,,2376,0,0,0,
"G3101270","1980","Nebraska","31","310","Nemaha County","127","1270","NEMAHA",3968,51,0,0,,4292,25,0,0,
"G3101290","1980","Nebraska","31","310","Nuckolls County","129","1290","NUCKOLLS",3281,0,0,0,,3432,0,0,0,
"G3101310","1980","Nebraska","31","310","Otoe County","131","1310","OTOE",7344,0,0,0,,7781,0,0,0,
"G3101330","1980","Nebraska","31","310","Pawnee County","133","1330","PAWNEE",1889,0,0,0,,2034,0,0,0,
"G3101350","1980","Nebraska","31","310","Perkins County","135","1350","PERKINS",1833,0,0,0,,1761,0,0,0,
"G3101370","1980","Nebraska","31","310","Phelps County","137","1370","PHELPS",4594,0,12,0,,5088,0,27,0,
"G3101390","1980","Nebraska","31","310","Pierce County","139","1390","PIERCE",4176,0,0,0,,4305,0,0,0,
"G3101410","1980","Nebraska","31","310","Platte County","141","1410","PLATTE",13968,0,36,43,,14675,0,8,22,
"G3101430","1980","Nebraska","31","310","Polk County","143","1430","POLK",3101,0,11,0,,3173,0,23,0,
"G3101450","1980","Nebraska","31","310","Red Willow County","145","1450","RED WILLOW",5961,0,0,10,,6495,0,0,20,
"G3101470","1980","Nebraska","31","310","Richardson County","147","1470","RICHARDSON",5295,0,74,0,,5845,0,65,0,
"G3101490","1980","Nebraska","31","310","Rock County","149","1490","ROCK",1168,0,0,0,,1202,0,0,0,
"G3101510","1980","Nebraska","31","310","Saline County","151","1510","SALINE",6307,33,0,21,,6717,0,0,27,
"G3101530","1980","Nebraska","31","310","Sarpy County","153","1530","SARPY",40809,2011,135,369,,39071,1708,126,956,
"G3101550","1980","Nebraska","31","310","Saunders County","155","1550","SAUNDERS",9343,0,21,0,,9271,0,31,0,
"G3101570","1980","Nebraska","31","310","Scotts Bluff County","157","1570","SCOTTS BLUFF",17171,0,208,100,,18319,0,230,91,
"G3101590","1980","Nebraska","31","310","Seward County","159","1590","SEWARD",7880,54,31,0,,7675,12,64,0,
"G3101610","1980","Nebraska","31","310","Sheridan County","161","1610","SHERIDAN",3428,0,169,21,,3624,0,214,32,
"G3101630","1980","Nebraska","31","310","Sherman County","163","1630","SHERMAN",2092,0,0,0,,2134,0,0,0,
"G3101650","1980","Nebraska","31","310","Sioux County","165","1650","SIOUX",920,0,0,0,,917,0,0,0,
"G3101670","1980","Nebraska","31","310","Stanton County","167","1670","STANTON",3280,0,0,24,,3186,0,0,32,
"G3101690","1980","Nebraska","31","310","Thayer County","169","1690","THAYER",3649,0,26,0,,3872,0,11,0,
"G3101710","1980","Nebraska","31","310","Thomas County","171","1710","THOMAS",486,0,0,0,,482,0,0,0,
"G3101730","1980","Nebraska","31","310","Thurston County","173","1730","THURSTON",2307,0,1185,0,,2407,0,1258,0,
"G3101750","1980","Nebraska","31","310","Valley County","175","1750","VALLEY",2759,0,0,0,,2860,0,0,0,
"G3101770","1980","Nebraska","31","310","Washington County","177","1770","WASHINGTON",7709,27,0,0,,7701,20,0,0,
"G3101790","1980","Nebraska","31","310","Wayne County","179","1790","WAYNE",4775,0,29,0,,4994,0,21,0,
"G3101810","1980","Nebraska","31","310","Webster County","181","1810","WEBSTER",2318,0,0,0,,2526,0,0,0,
"G3101830","1980","Nebraska","31","310","Wheeler County","183","1830","WHEELER",530,0,0,0,,530,0,0,0,
"G3101850","1980","Nebraska","31","310","York County","185","1850","YORK",7061,22,0,45,,7592,23,0,41,
"G3200010","1980","Nevada","32","320","Churchill County","001","0010","CHURCHILL",6451,48,305,142,,6294,21,361,189,
"G3200030","1980","Nevada","32","320","Clark County","003","0030","CLARK",199122,23139,1938,4260,,193706,23099,1833,5835,
"G3200050","1980","Nevada","32","320","Douglas County","005","0050","DOUGLAS",9541,0,222,67,,9196,0,225,55,
"G3200070","1980","Nevada","32","320","Elko County","007","0070","ELKO",7801,53,658,17,,7107,31,755,51,
"G3200090","1980","Nevada","32","320","Esmeralda County","009","0090","ESMERALDA",354,0,0,0,,361,0,0,0,
"G3200110","1980","Nevada","32","320","Eureka County","011","0110","EUREKA",608,0,14,0,,530,0,18,0,
"G3200130","1980","Nevada","32","320","Humboldt County","013","0130","HUMBOLDT",4294,27,334,6,,3703,8,362,24,
"G3200150","1980","Nevada","32","320","Lander County","015","0150","LANDER",2002,0,64,0,,1696,0,131,0,
"G3200170","1980","Nevada","32","320","Lincoln County","017","0170","LINCOLN",1742,0,53,0,,1784,0,21,0,
"G3200190","1980","Nevada","32","320","Lyon County","019","0190","LYON",6434,0,271,91,,6363,0,255,81,
"G3200210","1980","Nevada","32","320","Mineral County","021","0210","MINERAL",2467,247,346,48,,2464,137,299,65,
"G3200230","1980","Nevada","32","320","Nye County","023","0230","NYE",4427,30,219,0,,3918,0,203,0,
"G3200270","1980","Nevada","32","320","Pershing County","027","0270","PERSHING",1631,0,88,0,,1408,0,140,0,
"G3200290","1980","Nevada","32","320","Storey County","029","0290","STOREY",750,0,15,0,,691,0,25,0,
"G3200310","1980","Nevada","32","320","Washoe County","031","0310","WASHOE",89942,1897,1789,1999,,89135,1902,1771,2171,
"G3200330","1980","Nevada","32","320","White Pine County","033","0330","WHITE PINE",3859,0,122,14,,3832,0,68,19,
"G3205100","1980","Nevada","32","320","Carson City","510","5100","CARSON CITY",14892,335,747,219,,14548,128,689,156,
"G3300010","1980","New Hampshire","33","330","Belknap County","001","0010","BELKNAP",20894,0,54,27,,21770,0,39,40,
"G3300030","1980","New Hampshire","33","330","Carroll County","003","0030","CARROLL",13544,0,22,2,,14295,0,18,28,
"G3300050","1980","New Hampshire","33","330","Cheshire County","005","0050","CHESHIRE",29690,53,0,23,,32127,39,0,69,
"G3300070","1980","New Hampshire","33","330","Coos County","007","0070","COOS",16956,0,27,0,,18099,0,22,0,
"G3300090","1980","New Hampshire","33","330","Grafton County","009","0090","GRAFTON",32089,263,90,179,,32751,164,60,148,
"G3300110","1980","New Hampshire","33","330","Hillsborough County","011","0110","HILLSBOROUGH",131958,855,123,553,,141156,719,192,578,
"G3300130","1980","New Hampshire","33","330","Merrimack County","013","0130","MERRIMACK",47007,164,82,72,,50464,146,82,152,
"G3300150","1980","New Hampshire","33","330","Rockingham County","015","0150","ROCKINGHAM",92923,818,231,382,,94373,745,88,658,
"G3300170","1980","New Hampshire","33","330","Strafford County","017","0170","STRAFFORD",40764,159,58,167,,43772,105,52,217,
"G3300190","1980","New Hampshire","33","330","Sullivan County","019","0190","SULLIVAN",17455,0,40,0,,18464,0,14,40,
"G3400010","1980","New Jersey","34","340","Atlantic County","001","0010","ATLANTIC",73335,15156,155,374,,81517,18917,162,648,
"G3400030","1980","New Jersey","34","340","Bergen County","003","0030","BERGEN",377170,15409,416,10190,,409466,17588,397,10337,
"G3400050","1980","New Jersey","34","340","Burlington County","005","0050","BURLINGTON",153013,23829,353,2088,,153763,21848,337,3219,
"G3400070","1980","New Jersey","34","340","Camden County","007","0070","CAMDEN",184244,31203,316,2551,,199655,36089,317,2840,
"G3400090","1980","New Jersey","34","340","Cape May County","009","0090","CAPE MAY",36665,2509,55,135,,39519,2679,67,237,
"G3400110","1980","New Jersey","34","340","Cumberland County","011","0110","CUMBERLAND",49111,9377,433,484,,54870,10417,429,530,
"G3400130","1980","New Jersey","34","340","Essex County","013","0130","ESSEX",230908,144126,657,5614,,259291,172522,763,6063,
"G3400150","1980","New Jersey","34","340","Gloucester County","015","0150","GLOUCESTER",88316,7918,218,512,,92385,8942,142,621,
"G3400170","1980","New Jersey","34","340","Hudson County","017","0170","HUDSON",204316,31790,333,8049,,226621,37930,276,8118,
"G3400190","1980","New Jersey","34","340","Hunterdon County","019","0190","HUNTERDON",42590,601,25,155,,43005,462,37,307,
"G3400210","1980","New Jersey","34","340","Mercer County","021","0210","MERCER",116240,25910,166,2129,,126656,29440,179,2145,
"G3400230","1980","New Jersey","34","340","Middlesex County","023","0230","MIDDLESEX",262418,18045,389,6338,,273295,17870,347,6468,
"G3400250","1980","New Jersey","34","340","Monmouth County","025","0250","MONMOUTH",217401,19848,298,2525,,233587,22856,329,2856,
"G3400270","1980","New Jersey","34","340","Morris County","027","0270","MORRIS",189619,4805,136,3431,,199044,5460,148,3463,
"G3400290","1980","New Jersey","34","340","Ocean County","029","0290","OCEAN",157398,4548,280,857,,174820,4868,242,1056,
"G3400310","1980","New Jersey","34","340","Passaic County","031","0310","PASSAIC",170211,26827,313,2197,,186308,32410,302,2401,
"G3400330","1980","New Jersey","34","340","Salem County","033","0330","SALEM",26371,4536,117,94,,27726,5107,132,98,
"G3400350","1980","New Jersey","34","340","Somerset County","035","0350","SOMERSET",92612,5016,99,1341,,96066,5311,95,1612,
"G3400370","1980","New Jersey","34","340","Sussex County","037","0370","SUSSEX",56437,353,90,359,,57981,298,77,305,
"G3400390","1980","New Jersey","34","340","Union County","039","0390","UNION",194920,37939,192,3174,,213075,43210,294,3068,
"G3400410","1980","New Jersey","34","340","Warren County","041","0410","WARREN",39878,485,45,172,,43010,455,42,222,
"G3500010","1980","New Mexico","35","350","Bernalillo County","001","0010","BERNALILLO",167086,4629,5134,1903,,175518,4351,5882,2285,
"G3500030","1980","New Mexico","35","350","Catron County","003","0030","CATRON",1272,0,10,0,,1152,0,20,0,
"G3500050","1980","New Mexico","35","350","Chaves County","005","0050","CHAVES",21436,700,148,31,,22647,594,214,80,
"G3500070","1980","New Mexico","35","350","Colfax County","007","0070","COLFAX",5740,69,75,23,,5654,18,96,20,
"G3500090","1980","New Mexico","35","350","Curry County","009","0090","CURRY",16980,1357,87,215,,16865,1400,183,332,
"G3500110","1980","New Mexico","35","350","De Baca County","011","0110","DE BACA",1056,0,0,0,,1139,0,0,0,
"G3500130","1980","New Mexico","35","350","Doña Ana County","013","0130","DONA ANA",37883,915,420,188,,39142,674,342,294,
"G3500150","1980","New Mexico","35","350","Eddy County","015","0150","EDDY",19557,362,220,34,,20511,406,199,45,
"G3500170","1980","New Mexico","35","350","Grant County","017","0170","GRANT",10774,108,61,28,,11091,114,85,30,
"G3500190","1980","New Mexico","35","350","Guadalupe County","019","0190","GUADALUPE",1810,0,0,22,,1871,0,0,19,
"G3500210","1980","New Mexico","35","350","Harding County","021","0210","HARDING",526,0,0,0,,490,0,0,0,
"G3500230","1980","New Mexico","35","350","Hidalgo County","023","0230","HIDALGO",2895,0,0,14,,2935,0,0,16,
"G3500250","1980","New Mexico","35","350","Lea County","025","0250","LEA",23169,1312,195,25,,23132,1419,218,69,
"G3500270","1980","New Mexico","35","350","Lincoln County","027","0270","LINCOLN",5084,0,39,0,,4957,0,36,0,
"G3500280","1980","New Mexico","35","350","Los Alamos County","028","0280","LOS ALAMOS",8549,82,48,127,,8133,30,22,114,
"G3500290","1980","New Mexico","35","350","Luna County","029","0290","LUNA",6414,137,25,5,,6912,124,50,43,
"G3500310","1980","New Mexico","35","350","McKinley County","031","0310","MCKINLEY",7286,219,17823,48,,7529,168,19292,119,
"G3500330","1980","New Mexico","35","350","Mora County","033","0330","MORA",1284,0,0,0,,1209,0,0,0,
"G3500350","1980","New Mexico","35","350","Otero County","035","0350","OTERO",18864,1206,1040,174,,17711,933,1167,456,
"G3500370","1980","New Mexico","35","350","Quay County","037","0370","QUAY",4362,62,45,0,,4594,48,34,0,
"G3500390","1980","New Mexico","35","350","Rio Arriba County","039","0390","RIO ARRIBA",6279,23,1613,0,,6505,16,1766,0,
"G3500410","1980","New Mexico","35","350","Roosevelt County","041","0410","ROOSEVELT",6162,147,93,30,,6679,101,122,19,
"G3500430","1980","New Mexico","35","350","Sandoval County","043","0430","SANDOVAL",10427,137,4565,34,,10585,135,4906,51,
"G3500450","1980","New Mexico","35","350","San Juan County","045","0450","SAN JUAN",25111,77,12976,65,,24461,68,13890,133,
"G3500470","1980","New Mexico","35","350","San Miguel County","047","0470","SAN MIGUEL",8363,44,99,0,,8320,22,85,0,
"G3500490","1980","New Mexico","35","350","Santa Fe County","049","0490","SANTA FE",29907,195,984,70,,30813,78,1163,126,
"G3500510","1980","New Mexico","35","350","Sierra County","051","0510","SIERRA",3927,0,30,0,,4209,0,14,0,
"G3500530","1980","New Mexico","35","350","Socorro County","053","0530","SOCORRO",5223,59,571,98,,5049,31,655,100,
"G3500550","1980","New Mexico","35","350","Taos County","055","0550","TAOS",4783,0,670,0,,4615,0,603,0,
"G3500570","1980","New Mexico","35","350","Torrance County","057","0570","TORRANCE",2700,0,39,0,,2774,0,28,0,
"G3500590","1980","New Mexico","35","350","Union County","059","0590","UNION",2259,0,0,0,,2370,0,0,0,
"G3500610","1980","New Mexico","35","350","Valencia County","061","0610","VALENCIA",22018,216,4114,66,,21899,213,4522,83,
"G3600010","1980","New York","36","360","Albany County","001","0010","ALBANY",124519,8851,170,1381,,138548,9952,151,1512,
"G3600030","1980","New York","36","360","Allegany County","003","0030","ALLEGANY",25084,92,121,72,,25996,81,108,97,
"G3600050","1980","New York","36","360","Bronx County","005","0050","BRONX",252493,164732,999,8722,,298654,207918,1051,8690,
"G3600070","1980","New York","36","360","Broome County","007","0070","BROOME",99780,1761,185,892,,108141,1505,226,773,
"G3600090","1980","New York","36","360","Cattaraugus County","009","0090","CATTARAUGUS",40207,302,773,91,,42881,278,964,140,
"G3600110","1980","New York","36","360","Cayuga County","011","0110","CAYUGA",37461,1382,108,49,,39866,532,87,99,
"G3600130","1980","New York","36","360","Chautauqua County","013","0130","CHAUTAUQUA",68560,1034,232,245,,74197,987,201,296,
"G3600150","1980","New York","36","360","Chemung County","015","0150","CHEMUNG",43935,2302,149,200,,48694,1655,75,260,
"G3600170","1980","New York","36","360","Chenango County","017","0170","CHENANGO",23780,181,0,47,,25068,96,0,89,
"G3600190","1980","New York","36","360","Clinton County","019","0190","CLINTON",38319,1914,51,198,,38850,502,52,221,
"G3600210","1980","New York","36","360","Columbia County","021","0210","COLUMBIA",27665,1131,47,62,,29383,924,61,52,
"G3600230","1980","New York","36","360","Cortland County","023","0230","CORTLAND",22950,140,42,65,,25313,96,85,65,
"G3600250","1980","New York","36","360","Delaware County","025","0250","DELAWARE",22539,154,71,64,,23671,100,35,81,
"G3600270","1980","New York","36","360","Dutchess County","027","0270","DUTCHESS",109119,9167,241,1519,,113282,7843,262,1566,
"G3600290","1980","New York","36","360","Erie County","029","0290","ERIE",427254,48177,2245,2699,,467827,55388,2528,2853,
"G3600310","1980","New York","36","360","Essex County","031","0310","ESSEX",17484,106,44,11,,18400,22,38,30,
"G3600330","1980","New York","36","360","Franklin County","033","0330","FRANKLIN",20795,0,1127,39,,21723,0,1041,82,
"G3600350","1980","New York","36","360","Fulton County","035","0350","FULTON",25962,288,79,59,,28451,165,43,44,
"G3600370","1980","New York","36","360","Genesee County","037","0370","GENESEE",27984,523,276,75,,29406,559,313,103,
"G3600390","1980","New York","36","360","Greene County","039","0390","GREENE",18897,753,37,28,,20470,437,40,43,
"G3600410","1980","New York","36","360","Hamilton County","041","0410","HAMILTON",2502,0,0,0,,2517,0,0,0,
"G3600430","1980","New York","36","360","Herkimer County","043","0430","HERKIMER",32088,89,45,40,,34185,93,52,87,
"G3600450","1980","New York","36","360","Jefferson County","045","0450","JEFFERSON",41640,161,129,154,,45482,137,98,220,
"G3600470","1980","New York","36","360","Kings County","047","0470","KINGS",593445,319011,1792,23428,,672324,404737,2251,22789,
"G3600490","1980","New York","36","360","Lewis County","049","0490","LEWIS",12465,0,0,20,,12456,0,0,55,
"G3600510","1980","New York","36","360","Livingston County","051","0510","LIVINGSTON",26802,361,109,95,,29104,276,66,119,
"G3600530","1980","New York","36","360","Madison County","053","0530","MADISON",31491,287,85,77,,32643,228,82,102,
"G3600550","1980","New York","36","360","Monroe County","055","0550","MONROE",295871,33879,972,2927,,319446,37581,985,2775,
"G3600570","1980","New York","36","360","Montgomery County","057","0570","MONTGOMERY",25134,159,33,51,,27306,191,24,103,
"G3600590","1980","New York","36","360","Nassau County","059","0590","NASSAU",582783,40927,606,7288,,625344,49295,646,7698,
"G3600610","1980","New York","36","360","New York County","061","0610","NEW YORK",406212,143767,1506,38103,,459683,167559,1880,37549,
"G3600630","1980","New York","36","360","Niagara County","063","0630","NIAGARA",102407,5273,1474,290,,110449,5833,915,380,
"G3600650","1980","New York","36","360","Oneida County","065","0650","ONEIDA",117371,3801,235,392,,126139,3657,241,652,
"G3600670","1980","New York","36","360","Onondaga County","067","0670","ONONDAGA",204171,14321,1669,1417,,221834,15778,1734,1605,
"G3600690","1980","New York","36","360","Ontario County","069","0690","ONTARIO",42763,589,44,122,,43982,713,92,154,
"G3600710","1980","New York","36","360","Orange County","071","0710","ORANGE",117157,8155,285,660,,120497,8172,303,676,
"G3600730","1980","New York","36","360","Orleans County","073","0730","ORLEANS",17656,1086,95,25,,18422,849,98,73,
"G3600750","1980","New York","36","360","Oswego County","075","0750","OSWEGO",55497,227,184,126,,57255,175,173,181,
"G3600770","1980","New York","36","360","Otsego County","077","0770","OTSEGO",27623,213,60,75,,30607,218,43,69,
"G3600790","1980","New York","36","360","Putnam County","079","0790","PUTNAM",37777,205,20,163,,38527,135,29,187,
